Número,Aberto,Resolvido,Encerrado,Prioridade,Categoria,Subcategoria,Produto,Item de configuração,Grupo designado,Aberto por,Entrou para KPI?,KPI Violado?,Código de fechamento,Solução,Duração
INC100109,2025-01-11 19:08:00,2025-01-11 20:40:26.473236186,2025-01-11 22:37:26.473236186,4 - Baixa,Aplicação,Sub A,lsin,CI-384,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,5546.473236188257
INC100110,2025-01-11 19:22:00,2025-01-11 22:21:05.484371790,2025-01-11 22:40:05.484371790,4 - Baixa,Aplicação,Sub A,lhvp,CI-287,NOC N2,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,10745.48437178904
INC100111,2025-01-11 21:41:00,2025-01-11 23:15:49.130431236,2025-01-12 01:02:49.130431236,4 - Baixa,Infraestrutura,Sub C,lsin,CI-51,SRE,Manual,NAO,NAO,Manutenção Programada,Reinício de serviço,5689.130431233251
INC100112,2025-01-11 22:58:00,2025-01-12 00:17:33.166645176,2025-01-12 01:00:33.166645176,3 - Média,Aplicação,Sub C,lhco,CI-18,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,4773.16664517459
INC100113,2025-01-12 02:26:00,2025-01-12 02:53:57.000637074,2025-01-12 06:29:57.000637074,4 - Baixa,Aplicação,Sub B,lhco,CI-123,NOC N1,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,1677.0006370740527
INC100114,2025-01-12 10:36:00,2025-01-12 11:17:44.661131994,2025-01-12 12:22:44.661131994,4 - Baixa,Aplicação,Sub A,lsin,CI-148,NOC N2,Monitoramento,NAO,NAO,Manutenção Programada,Patch aplicado,2504.6611319928134
INC100115,2025-01-12 11:37:00,2025-01-12 13:54:08.068339014,2025-01-12 14:35:08.068339014,3 - Média,Aplicação,Sub C,lrev,CI-222,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,8228.068339016727
INC100116,2025-01-12 12:21:00,2025-01-12 13:08:58.135497168,2025-01-12 14:27:58.135497168,3 - Média,Aplicação,Sub A,lcem,CI-384,NOC N2,Manual,SIM,NAO,Falha de Aplicação,Ajuste de configuração,2878.1354971659216
INC100117,2025-01-12 17:18:00,2025-01-12 18:06:15.231104448,2025-01-12 21:25:15.231104448,3 - Média,Rede,Sub B,lsin,CI-366,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,2895.231104446976
INC100118,2025-01-12 19:28:00,2025-01-12 20:53:56.885793876,2025-01-13 00:33:56.885793876,2 - Alta,Aplicação,Sub B,lsin,CI-295,NOC N2,Manual,SIM,NAO,Erro de Configuração,Ajuste de configuração,5156.885793874223
INC100119,2025-01-12 21:10:00,2025-01-12 22:46:48.450905892,2025-01-13 01:01:48.450905892,3 - Média,Rede,Sub A,lsin,CI-86,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,5808.4509058947715
INC100120,2025-01-12 22:32:00,2025-01-12 23:10:17.459385684,2025-01-12 23:56:17.459385684,4 - Baixa,Infraestrutura,Sub B,lcem,CI-340,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Reinício de serviço,2297.4593856860233
INC100121,2025-01-12 22:40:00,2025-01-12 23:51:15.674014458,2025-01-13 03:06:15.674014458,3 - Média,Infraestrutura,Sub B,lrev,CI-165,SRE,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,4275.674014459496
INC100122,2025-01-12 23:43:00,2025-01-12 23:52:53.020753182,2025-01-13 02:11:53.020753182,3 - Média,Rede,Sub B,lhco,CI-211,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,593.0207531815254
INC100123,2025-01-13 02:27:00,2025-01-13 04:56:17.105513880,2025-01-13 07:01:17.105513880,3 - Média,Infraestrutura,Sub C,lhco,CI-283,SRE,Manual,SIM,NAO,Falha de Rede,Ajuste de configuração,8957.10551388037
INC100124,2025-01-13 02:47:00,2025-01-13 03:25:53.357572632,2025-01-13 03:33:53.357572632,3 - Média,Banco de Dados,Sub A,lsin,CI-196,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,2333.3575726295776
INC100125,2025-01-13 09:52:00,2025-01-13 12:01:24.232682400,2025-01-13 13:34:24.232682400,3 - Média,Aplicação,Sub C,lsin,CI-279,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,7764.232682400588
INC100126,2025-01-13 16:48:00,2025-01-13 18:24:46.527576168,2025-01-13 19:48:46.527576168,2 - Alta,Infraestrutura,Sub C,lsin,CI-200,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,5806.527576166303
INC100127,2025-01-13 20:00:00,2025-01-13 20:16:22.102891806,2025-01-13 21:11:22.102891806,2 - Alta,Aplicação,Sub B,lsin,CI-341,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,982.1028918076128
INC100128,2025-01-14 00:13:00,2025-01-14 00:59:26.829526248,2025-01-14 01:18:26.829526248,4 - Baixa,Banco de Dados,Sub C,lcem,CI-225,SRE,Manual,NAO,NAO,Erro de Configuração,Patch aplicado,2786.8295262451593
INC100129,2025-01-14 03:08:00,2025-01-14 04:07:14.575648164,2025-01-14 07:15:14.575648164,3 - Média,Banco de Dados,Sub B,lhvp,CI-286,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,3554.5756481611406
INC100130,2025-01-14 04:41:00,2025-01-14 06:45:14.823493272,2025-01-14 08:23:14.823493272,4 - Baixa,Aplicação,Sub B,lsin,CI-95,Suporte N3,Manual,NAO,NAO,Falha de Rede,Ajuste de configuração,7454.8234932707155
INC100131,2025-01-14 07:58:00,2025-01-14 09:38:47.517327240,2025-01-14 13:12:47.517327240,2 - Alta,Banco de Dados,Sub B,lhvp,CI-352,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,6047.517327238573
INC100132,2025-01-14 09:59:00,2025-01-14 10:37:15.839083086,2025-01-14 10:51:15.839083086,3 - Média,Rede,Sub B,lhco,CI-85,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,2295.8390830850544
INC100133,2025-01-14 13:31:00,2025-01-14 13:50:23.601257904,2025-01-14 14:23:23.601257904,4 - Baixa,Aplicação,Sub A,lrev,CI-230,SRE,Manual,NAO,NAO,Erro de Configuração,Ajuste de configuração,1163.6012579039852
INC100134,2025-01-14 15:03:00,2025-01-14 17:15:45.793285734,2025-01-14 20:38:45.793285734,4 - Baixa,Rede,Sub A,lsin,CI-365,Suporte N3,Manual,NAO,NAO,Falha de Aplicação,Patch aplicado,7965.793285733211
INC100135,2025-01-15 02:38:00,2025-01-15 06:26:44.611691904,2025-01-15 07:57:44.611691904,4 - Baixa,Aplicação,Sub B,lhvp,CI-148,SRE,Manual,NAO,NAO,Falha de Aplicação,Patch aplicado,13724.611691905615
INC100136,2025-01-15 02:53:00,2025-01-15 03:52:34.377439992,2025-01-15 04:25:34.377439992,3 - Média,Aplicação,Sub C,lhco,CI-375,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,3574.3774399946374
INC100137,2025-01-15 03:38:00,2025-01-15 04:29:20.238121812,2025-01-15 06:59:20.238121812,4 - Baixa,Infraestrutura,Sub B,lcem,CI-12,SRE,Monitoramento,NAO,NAO,Erro de Configuração,Reinício de serviço,3080.2381218127116
INC100138,2025-01-15 04:24:00,2025-01-15 05:21:39.653052138,2025-01-15 08:14:39.653052138,3 - Média,Banco de Dados,Sub C,lhco,CI-177,NOC N2,Manual,SIM,NAO,Falha de Aplicação,Ajuste de configuração,3459.653052138461
INC100139,2025-01-15 07:16:00,2025-01-15 07:57:01.922397696,2025-01-15 09:21:01.922397696,3 - Média,Rede,Sub B,lsin,CI-235,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,2461.922397697037
INC100140,2025-01-15 08:07:00,2025-01-15 11:35:42.744276246,2025-01-15 12:19:42.744276246,3 - Média,Rede,Sub C,lhvp,CI-171,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,12522.744276246107
INC100141,2025-01-15 10:53:00,2025-01-15 11:38:54.068111994,2025-01-15 14:09:54.068111994,2 - Alta,Aplicação,Sub C,lsin,CI-394,NOC N2,Manual,SIM,NAO,Falha de Rede,Patch aplicado,2754.0681119915307
INC100142,2025-01-15 12:09:00,2025-01-15 12:43:07.378224360,2025-01-15 14:01:07.378224360,4 - Baixa,Rede,Sub B,lsin,CI-351,NOC N1,Monitoramento,NAO,NAO,Falha de Aplicação,Reinício de serviço,2047.3782243614444
INC100143,2025-01-15 13:21:00,2025-01-15 15:47:40.104633522,2025-01-15 17:45:40.104633522,2 - Alta,Infraestrutura,Sub B,lsin,CI-281,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,8800.104633520146
INC100144,2025-01-15 15:59:00,2025-01-15 16:18:27.600995184,2025-01-15 20:08:27.600995184,3 - Média,Banco de Dados,Sub B,lhco,CI-272,Suporte N3,Manual,SIM,NAO,Falha de Rede,Patch aplicado,1167.6009951824005
INC100145,2025-01-15 16:01:00,2025-01-15 16:54:40.102158984,2025-01-15 18:52:40.102158984,3 - Média,Rede,Sub C,lcem,CI-101,Suporte N3,Manual,SIM,NAO,Falha de Rede,Reinício de serviço,3220.102158984812
INC100146,2025-01-15 21:42:00,2025-01-15 22:21:14.478434184,2025-01-16 00:01:14.478434184,3 - Média,Aplicação,Sub B,lsin,CI-277,NOC N1,Manual,SIM,NAO,Falha de Aplicação,Patch aplicado,2354.478434185253
INC100147,2025-01-15 21:56:00,2025-01-15 23:30:30.031889004,2025-01-16 02:51:30.031889004,4 - Baixa,Aplicação,Sub C,lsin,CI-161,SRE,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,5670.031889006432
INC100148,2025-01-15 22:12:00,2025-01-15 22:46:47.676034710,2025-01-15 22:57:47.676034710,3 - Média,Rede,Sub C,lhco,CI-26,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,2087.6760347108693
INC100149,2025-01-15 22:34:00,2025-01-15 23:20:58.421152578,2025-01-16 02:31:58.421152578,3 - Média,Infraestrutura,Sub B,lcem,CI-197,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,2818.421152577381
INC100150,2025-01-16 03:35:00,2025-01-16 03:48:48.298647276,2025-01-16 06:07:48.298647276,3 - Média,Rede,Sub B,lcem,CI-347,SRE,Manual,SIM,NAO,Falha de Rede,Patch aplicado,828.2986472734602
INC100151,2025-01-16 06:14:00,2025-01-16 07:59:36.420172692,2025-01-16 11:44:36.420172692,4 - Baixa,Aplicação,Sub A,lhco,CI-218,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Reinício de serviço,6336.42017269399
INC100152,2025-01-16 08:38:00,2025-01-16 10:08:31.243620858,2025-01-16 13:26:31.243620858,4 - Baixa,Banco de Dados,Sub B,lhco,CI-262,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,5431.243620860886
INC100153,2025-01-16 08:38:00,2025-01-16 09:58:20.716715364,2025-01-16 13:25:20.716715364,4 - Baixa,Rede,Sub B,lsin,CI-285,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,4820.716715366672
INC100154,2025-01-16 08:54:00,2025-01-16 09:55:54.341543310,2025-01-16 13:07:54.341543310,3 - Média,Rede,Sub C,lsin,CI-107,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,3714.3415433116847
INC100155,2025-01-16 10:31:00,2025-01-16 11:40:32.149989305,2025-01-16 13:07:32.149989305,3 - Média,Banco de Dados,Sub A,lsin,CI-98,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,4172.149989308896
INC100156,2025-01-16 11:06:00,2025-01-16 13:08:04.150191000,2025-01-16 14:41:04.150191000,4 - Baixa,Banco de Dados,Sub C,lhco,CI-150,SRE,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,7324.150191002175
INC100157,2025-01-16 11:34:00,2025-01-16 13:01:37.222578408,2025-01-16 15:54:37.222578408,4 - Baixa,Banco de Dados,Sub C,lcem,CI-203,SRE,Monitoramento,NAO,NAO,Erro de Configuração,Patch aplicado,5257.222578405128
INC100158,2025-01-16 16:50:00,2025-01-16 18:52:17.024184840,2025-01-16 22:18:17.024184840,3 - Média,Aplicação,Sub C,lhco,CI-190,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,7337.024184842404
INC100159,2025-01-16 18:05:00,2025-01-16 19:12:58.296165222,2025-01-16 21:56:58.296165222,3 - Média,Banco de Dados,Sub C,lcem,CI-234,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,4078.296165222244
INC100160,2025-01-16 20:36:00,2025-01-16 21:14:25.266106200,2025-01-16 22:09:25.266106200,2 - Alta,Aplicação,Sub C,lcem,CI-163,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,2305.266106198352
INC100161,2025-01-17 00:32:00,2025-01-17 03:17:28.836382326,2025-01-17 06:01:28.836382326,2 - Alta,Banco de Dados,Sub A,lhvp,CI-92,SRE,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,9928.836382323007
INC100162,2025-01-17 09:03:00,2025-01-17 09:38:19.460409222,2025-01-17 12:55:19.460409222,4 - Baixa,Banco de Dados,Sub C,lsin,CI-234,Suporte N3,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,2119.4604092208906
INC100163,2025-01-17 09:11:00,2025-01-17 09:23:45.768057972,2025-01-17 13:21:45.768057972,4 - Baixa,Banco de Dados,Sub A,lsin,CI-29,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Reinício de serviço,765.7680579710286
INC100164,2025-01-17 09:57:00,2025-01-17 10:15:05.406418530,2025-01-17 13:20:05.406418530,4 - Baixa,Infraestrutura,Sub A,lhvp,CI-18,Suporte N3,Monitoramento,NAO,NAO,Erro de Configuração,Reinício de serviço,1085.4064185297
INC100165,2025-01-17 10:15:00,2025-01-17 11:17:27.909920910,2025-01-17 11:23:27.909920910,4 - Baixa,Banco de Dados,Sub B,lrev,CI-75,NOC N2,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,3747.9099209095157
INC100166,2025-01-17 12:52:00,2025-01-17 15:18:11.850885792,2025-01-17 16:42:11.850885792,2 - Alta,Rede,Sub B,lhco,CI-212,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,8771.850885791257
INC100167,2025-01-17 13:22:00,2025-01-17 15:08:04.290457062,2025-01-17 18:08:04.290457062,3 - Média,Infraestrutura,Sub C,lcem,CI-286,SRE,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,6364.290457062853
INC100168,2025-01-17 13:49:00,2025-01-17 16:02:08.454991506,2025-01-17 16:05:08.454991506,3 - Média,Banco de Dados,Sub A,lcem,CI-18,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,7988.454991503988
INC100169,2025-01-17 14:04:00,2025-01-17 17:06:44.572081980,2025-01-17 20:58:44.572081980,3 - Média,Infraestrutura,Sub C,lcem,CI-164,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,10964.572081977714
INC100170,2025-01-17 14:09:00,2025-01-17 15:11:40.770546078,2025-01-17 17:06:40.770546078,3 - Média,Banco de Dados,Sub C,lhvp,CI-147,SRE,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,3760.770546080658
INC100171,2025-01-17 14:56:00,2025-01-17 15:33:07.865683151,2025-01-17 18:43:07.865683151,3 - Média,Banco de Dados,Sub A,lcem,CI-18,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,2227.8656831542876
INC100172,2025-01-17 17:31:00,2025-01-17 19:33:06.280500342,2025-01-17 22:36:06.280500342,4 - Baixa,Infraestrutura,Sub C,lcem,CI-261,NOC N2,Manual,NAO,NAO,Falha de Aplicação,Patch aplicado,7326.280500342237
INC100173,2025-01-17 21:44:00,2025-01-18 01:50:03.975839382,2025-01-18 03:50:03.975839382,4 - Baixa,Aplicação,Sub A,lhco,CI-252,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,14763.975839379596
INC100174,2025-01-18 01:18:00,2025-01-18 04:55:45.196235088,2025-01-18 05:40:45.196235088,3 - Média,Rede,Sub B,lhvp,CI-251,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,13065.19623509053
INC100175,2025-01-18 01:26:00,2025-01-18 02:08:40.588512828,2025-01-18 03:54:40.588512828,2 - Alta,Banco de Dados,Sub C,lcem,CI-165,Suporte N3,Manual,SIM,NAO,Manutenção Programada,Patch aplicado,2560.5885128252785
INC100176,2025-01-18 02:26:00,2025-01-18 03:19:11.909726514,2025-01-18 06:17:11.909726514,4 - Baixa,Aplicação,Sub B,lhco,CI-193,SRE,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,3191.909726512294
INC100177,2025-01-18 03:09:00,2025-01-18 08:22:11.267033130,2025-01-18 11:01:11.267033130,3 - Média,Infraestrutura,Sub A,lrev,CI-128,Suporte N3,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,18791.2670331325
INC100178,2025-01-18 06:24:00,2025-01-18 11:23:44.637794466,2025-01-18 13:58:44.637794466,3 - Média,Aplicação,Sub C,lhvp,CI-231,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,17984.63779446789
INC100179,2025-01-18 08:50:00,2025-01-18 09:52:02.737325988,2025-01-18 12:32:02.737325988,2 - Alta,Banco de Dados,Sub C,lrev,CI-118,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,3722.7373259866604
INC100180,2025-01-18 16:44:00,2025-01-18 18:21:37.900960596,2025-01-18 18:41:37.900960596,2 - Alta,Banco de Dados,Sub C,lcem,CI-361,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,5857.90096059499
INC100181,2025-01-18 16:47:00,2025-01-18 17:47:20.708751072,2025-01-18 17:58:20.708751072,4 - Baixa,Rede,Sub A,lrev,CI-57,NOC N1,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,3620.7087510696815
INC100182,2025-01-18 16:50:00,2025-01-18 16:57:59.030472570,2025-01-18 19:42:59.030472570,4 - Baixa,Aplicação,Sub C,lsin,CI-228,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,479.03047257042556
INC100183,2025-01-18 17:06:00,2025-01-18 18:01:00.594419166,2025-01-18 19:44:00.594419166,3 - Média,Banco de Dados,Sub A,lcem,CI-343,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,3300.5944191630233
INC100184,2025-01-18 17:20:00,2025-01-18 18:47:31.788245946,2025-01-18 18:54:31.788245946,3 - Média,Infraestrutura,Sub C,lsin,CI-301,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,5251.788245947144
INC100185,2025-01-18 18:06:00,2025-01-18 18:29:55.084525482,2025-01-18 19:52:55.084525482,2 - Alta,Infraestrutura,Sub C,lhvp,CI-251,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,1435.0845254825117
INC100186,2025-01-18 18:06:00,2025-01-18 19:37:53.075552202,2025-01-18 20:18:53.075552202,2 - Alta,Aplicação,Sub B,lsin,CI-24,SRE,Manual,SIM,NAO,Falha de Aplicação,Patch aplicado,5513.075552204981
INC100187,2025-01-18 19:55:00,2025-01-18 20:12:29.081707968,2025-01-18 23:31:29.081707968,3 - Média,Infraestrutura,Sub A,lsin,CI-38,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,1049.0817079686383
INC100188,2025-01-18 20:29:00,2025-01-18 23:30:52.163894118,2025-01-19 00:06:52.163894118,2 - Alta,Infraestrutura,Sub C,lrev,CI-122,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,10912.163894115705
INC100189,2025-01-18 21:55:00,2025-01-18 22:32:22.081884882,2025-01-18 22:38:22.081884882,4 - Baixa,Rede,Sub C,lhco,CI-270,NOC N1,Monitoramento,NAO,NAO,Manutenção Programada,Patch aplicado,2242.0818848799126
INC100190,2025-01-18 22:24:00,2025-01-18 23:58:16.621145310,2025-01-19 00:02:16.621145310,3 - Média,Banco de Dados,Sub C,lsin,CI-116,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,5656.621145310565
INC100191,2025-01-18 23:52:00,2025-01-19 00:27:10.943413440,2025-01-19 01:10:10.943413440,2 - Alta,Banco de Dados,Sub A,lhco,CI-338,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,2110.94341343819
INC100192,2025-01-19 02:04:00,2025-01-19 02:17:11.001484116,2025-01-19 03:40:11.001484116,3 - Média,Infraestrutura,Sub C,lhco,CI-270,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,791.0014841169227
INC100193,2025-01-19 02:44:00,2025-01-19 02:59:36.461116752,2025-01-19 02:59:36.461116752,3 - Média,Aplicação,Sub C,lcem,CI-59,SRE,Manual,SIM,NAO,Falha de Aplicação,Ajuste de configuração,936.4611167510623
INC100194,2025-01-19 03:27:00,2025-01-19 04:05:47.618345688,2025-01-19 06:49:47.618345688,3 - Média,Rede,Sub A,lhco,CI-304,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,2327.618345689067
INC100195,2025-01-19 03:47:00,2025-01-19 04:38:51.124346034,2025-01-19 05:37:51.124346034,3 - Média,Infraestrutura,Sub C,lcem,CI-213,SRE,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,3111.124346031637
INC100196,2025-01-19 04:36:00,2025-01-19 05:47:34.512703392,2025-01-19 07:34:34.512703392,2 - Alta,Aplicação,Sub B,lrev,CI-380,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,4294.512703392005
INC100197,2025-01-19 07:11:00,2025-01-19 08:44:44.907029220,2025-01-19 12:29:44.907029220,2 - Alta,Infraestrutura,Sub C,lsin,CI-77,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,5624.907029220957
INC100198,2025-01-19 08:36:00,2025-01-19 10:27:54.079809312,2025-01-19 10:27:54.079809312,2 - Alta,Infraestrutura,Sub A,lsin,CI-29,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,6714.07980931463
INC100199,2025-01-19 10:12:00,2025-01-19 12:24:01.179172116,2025-01-19 14:00:01.179172116,3 - Média,Rede,Sub A,lsin,CI-373,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,7921.179172117676
INC100200,2025-01-19 14:21:00,2025-01-19 16:46:13.725832938,2025-01-19 19:43:13.725832938,3 - Média,Banco de Dados,Sub B,lsin,CI-299,SRE,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,8713.725832935885
INC100201,2025-01-19 14:59:00,2025-01-19 14:59:53.072755788,2025-01-19 17:30:53.072755788,2 - Alta,Aplicação,Sub C,lcem,CI-298,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,53.072755786815314
INC100202,2025-01-19 16:44:00,2025-01-19 17:46:02.592370296,2025-01-19 18:53:02.592370296,2 - Alta,Aplicação,Sub A,lsin,CI-29,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,3722.5923702954606
INC100203,2025-01-19 18:14:00,2025-01-19 20:59:10.905694248,2025-01-19 21:26:10.905694248,2 - Alta,Banco de Dados,Sub C,lhco,CI-109,NOC N2,Manual,SIM,NAO,Erro de Configuração,Patch aplicado,9910.905694250068
INC100204,2025-01-19 18:30:00,2025-01-19 19:14:48.971558148,2025-01-19 20:28:48.971558148,3 - Média,Aplicação,Sub A,lcem,CI-125,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,2688.9715581485348
INC100205,2025-01-19 19:27:00,2025-01-19 20:17:13.155759558,2025-01-19 22:09:13.155759558,4 - Baixa,Rede,Sub B,lhco,CI-88,SRE,Manual,NAO,NAO,Falha de Rede,Ajuste de configuração,3013.155759557202
INC100206,2025-01-19 19:40:00,2025-01-19 21:39:33.390496949,2025-01-20 01:35:33.390496949,4 - Baixa,Aplicação,Sub A,lcem,CI-77,Suporte N3,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,7173.390496951053
